Price, Name, CategoryName, CatalogId
0.17,Bearing,HT1609,424
0.18,Bearing,HT1609,425
0.18,Bearing,HT1609,426
0.18,Bearing,HT1609,427
0.19,Bearing,HT1609,428
0.18,Bearing,HT1609,429
0.18,Bearing,HT1609,430
0.18,Bearing,HT1609,431
0.18,Bearing,HT1609,432
0.17,Bearing,HT1609,433
0.18,Bearing,HT1609,434
0.18,Bearing,HT1609,435
0.17,Bearing,HT1609,436
0.17,Bearing,HT1609,437
0.18,Bearing,HT1609,438
0.19,Bearing,HT1609,439
0.18,Bearing,HT1609,440
0.19,Bearing,HT1609,441
0.18,Bearing,HT1609,442
0.18,Bearing,HT1609,443
0.18,Bearing,HT1609,444
0.18,Bearing,HT1609,445
0.18,Bearing,HT1609,446
0.17,Bearing,HT1609,447
0.18,Bearing,HT1609,448
0.19,Bearing,HT1609,449
0.17,Bearing,HT1609,450
0.17,Bearing,HT1609,451
0.17,Bearing,HT1609,452
0.18,Bearing,HT1609,453
0.17,Bearing,HT1609,454
0.18,Bearing,HT1609,455
0.18,Bearing,HT1609,456
0.18,Bearing,HT1609,457
0.18,Bearing,HT1609,458
0.18,Bearing,HT1609,459
0.19,Bearing,HT1609,460
0.18,Bearing,HT1609,461
0.19,Bearing,HT1609,462
0.17,Bearing,HT1609,463
0.18,Bearing,HT1609,464
0.18,Bearing,HT1609,465
0.17,Bearing,HT1609,466
0.18,Bearing,HT1609,467
0.18,Bearing,HT1609,468
0.18,Bearing,HT1609,469
0.18,Bearing,HT1609,470
0.17,Bearing,HT1609,471
0.18,Bearing,HT1609,472
0.18,Bearing,HT1609,473
0.17,Bearing,HT1609,474
0.18,Bearing,HT1609,475
0.18,Bearing,HT1609,476
0.18,Bearing,HT1609,477
0.18,Bearing,HT1609,478
0.18,Bearing,HT1609,479
0.18,Bearing,HT1609,480
0.18,Bearing,HT1609,481
0.18,Bearing,HT1609,482
0.19,Bearing,HT1609,483
0.18,Bearing,HT1609,484
0.17,Bearing,HT1609,485
0.18,Bearing,HT1609,486
0.18,Bearing,HT1609,487
0.19,Bearing,HT1609,488
0.18,Bearing,HT1609,489
0.17,Bearing,HT1609,490
0.18,Bearing,HT1609,491
0.18,Bearing,HT1609,492
0.19,Bearing,HT1609,493
0.17,Bearing,HT1609,494
0.19,Bearing,HT1609,495
0.17,Bearing,HT1609,496
0.17,Bearing,HT1609,497
0.18,Bearing,HT1609,498
0.18,Bearing,HT1609,499
0.18,Bearing,HT1609,500
13.28,Bonking,CT5618,1
14.60,Bonking,CT5618,2
14.40,Bonking,CT5618,3
13.77,Bonking,CT5618,4
14.00,Bonking,CT5618,5
13.81,Bonking,CT5618,6
13.63,Bonking,CT5618,7
14.54,Bonking,CT5618,8
14.58,Bonking,CT5618,9
14.05,Bonking,CT5618,10
14.06,Bonking,CT5618,11
13.96,Bonking,CT5618,12
14.58,Bonking,CT5618,13
14.50,Bonking,CT5618,14
13.60,Bonking,CT5618,15
14.56,Bonking,CT5618,16
13.88,Bonking,CT5618,17
13.90,Bonking,CT5618,18
14.57,Bonking,CT5618,19
14.25,Bonking,CT5618,20
14.20,Bonking,CT5618,21
14.02,Bonking,CT5618,22
13.81,Bonking,CT5618,23
13.75,Bonking,CT5618,24
13.71,Bonking,CT5618,25
14.09,Bonking,CT5618,26
13.68,Bonking,CT5618,27
14.53,Bonking,CT5618,28
14.11,Bonking,CT5618,29
13.39,Bonking,CT5618,30
14.37,Bonking,CT5618,31
14.11,Bonking,CT5618,32
14.44,Bonking,CT5618,33
13.68,Bonking,CT5618,34
13.72,Bonking,CT5618,35
13.50,Bonking,CT5618,36
14.35,Bonking,CT5618,37
13.91,Bonking,CT5618,38
13.88,Bonking,CT5618,39
13.50,Bonking,CT5618,40
14.40,Bonking,CT5618,41
14.20,Bonking,CT5618,42
14.30,Bonking,CT5618,43
13.74,Bonking,CT5618,44
13.84,Bonking,CT5618,45
13.89,Bonking,CT5618,46
13.34,Bonking,CT5618,47
13.67,Bonking,CT5618,48
13.47,Bonking,CT5618,49
14.49,Bonking,CT5618,50
14.54,Bonking,CT5618,51
14.10,Bonking,CT5618,52
14.34,Bonking,CT5618,53
14.32,Bonking,CT5618,54
14.57,Bonking,CT5618,55
13.88,Bonking,CT5618,56
14.07,Bonking,CT5618,57
13.94,Bonking,CT5618,58
13.35,Bonking,CT5618,59
14.52,Bonking,CT5618,60
13.41,Bonking,CT5618,61
13.71,Bonking,CT5618,62
13.72,Bonking,CT5618,63
14.47,Bonking,CT5618,64
14.30,Bonking,CT5618,65
14.56,Bonking,CT5618,66
14.13,Bonking,CT5618,67
14.18,Bonking,CT5618,68
14.06,Bonking,CT5618,69
13.39,Bonking,CT5618,70
13.50,Bonking,CT5618,71
14.58,Bonking,CT5618,72
13.31,Bonking,CT5618,73
14.36,Bonking,CT5618,74
14.47,Bonking,CT5618,75
13.28,Bonking,CT5618,76
14.33,Bonking,CT5618,77
13.36,Bonking,CT5618,78
14.51,Bonking,CT5618,79
14.43,Bonking,CT5618,80
14.04,Bonking,CT5618,81
13.29,Bonking,CT5618,82
14.34,Bonking,CT5618,83
14.23,Bonking,CT5618,84
13.47,Bonking,CT5618,85
13.55,Bonking,CT5618,86
14.38,Bonking,CT5618,87
13.40,Bonking,CT5618,88
13.72,Bonking,CT5618,89
14.46,Bonking,CT5618,90
14.04,Bonking,CT5618,91
13.69,Bonking,CT5618,92
13.85,Bonking,CT5618,93
13.97,Bonking,CT5618,94
13.37,Bonking,CT5618,95
13.97,Bonking,CT5618,96
13.77,Bonking,CT5618,97
14.44,Bonking,CT5618,98
14.06,Bonking,CT5618,99
13.90,Bonking,CT5618,100
14.38,Bonking,CT5618,101
13.77,Bonking,CT5618,102
14.22,Bonking,CT5618,103
13.37,Bonking,CT5618,104
14.28,Bonking,CT5618,105
14.57,Bonking,CT5618,106
14.07,Bonking,CT5618,107
14.60,Bonking,CT5618,108
14.47,Bonking,CT5618,109
14.57,Bonking,CT5618,110
14.15,Bonking,CT5618,111
13.99,Bonking,CT5618,112
14.03,Bonking,CT5618,113
13.53,Bonking,CT5618,114
13.76,Bonking,CT5618,115
13.40,Bonking,CT5618,116
13.98,Bonking,CT5618,117
14.10,Bonking,CT5618,118
14.28,Bonking,CT5618,119
14.03,Bonking,CT5618,120
13.46,Bonking,CT5618,121
14.01,Bonking,CT5618,122
13.74,Bonking,CT5618,123
14.21,Bonking,CT5618,124
13.96,Bonking,CT5618,125
14.41,Bonking,CT5618,126
14.01,Bonking,CT5618,127
13.95,Bonking,CT5618,128
14.27,Bonking,CT5618,129
13.78,Bonking,CT5618,130
14.13,Bonking,CT5618,131
14.50,Bonking,CT5618,132
13.91,Bonking,CT5618,133
13.90,Bonking,CT5618,134
13.33,Bonking,CT5618,135
13.55,Bonking,CT5618,136
13.68,Bonking,CT5618,137
14.25,Bonking,CT5618,138
14.56,Bonking,CT5618,139
13.51,Bonking,CT5618,140
14.09,Bonking,CT5618,141
14.39,Bonking,CT5618,142
13.54,Bonking,CT5618,143
13.76,Bonking,CT5618,144
13.58,Bonking,CT5618,145
13.33,Bonking,CT5618,146
14.27,Bonking,CT5618,147
13.60,Bonking,CT5618,148
13.49,Bonking,CT5618,149
14.57,Bonking,CT5618,150
14.60,Bonking,CT5618,151
14.28,Bonking,CT5618,152
13.44,Bonking,CT5618,153
13.31,Bonking,CT5618,154
13.72,Bonking,CT5618,155
13.65,Bonking,CT5618,156
13.32,Bonking,CT5618,157
13.29,Bonking,CT5618,158
14.02,Bonking,CT5618,159
14.48,Bonking,CT5618,160
13.84,Bonking,CT5618,161
13.40,Bonking,CT5618,162
13.61,Bonking,CT5618,163
13.98,Bonking,CT5618,164
13.73,Bonking,CT5618,165
14.26,Bonking,CT5618,166
13.37,Bonking,CT5618,167
13.41,Bonking,CT5618,168
13.48,Bonking,CT5618,169
13.50,Bonking,CT5618,170
14.34,Bonking,CT5618,171
14.34,Bonking,CT5618,172
14.15,Bonking,CT5618,173
14.06,Bonking,CT5618,174
14.55,Bonking,CT5618,175
13.68,Bonking,CT5618,176
13.75,Bonking,CT5618,177
14.58,Bonking,CT5618,178
13.91,Bonking,CT5618,179
13.91,Bonking,CT5618,180
13.42,Bonking,CT5618,181
13.70,Bonking,CT5618,182
13.75,Bonking,CT5618,183
14.31,Bonking,CT5618,184
13.79,Bonking,CT5618,185
14.45,Bonking,CT5618,186
14.35,Bonking,CT5618,187
13.88,Bonking,CT5618,188
13.47,Bonking,CT5618,189
14.29,Bonking,CT5618,190
13.52,Bonking,CT5618,191
13.67,Bonking,CT5618,192
13.51,Bonking,CT5618,193
13.36,Bonking,CT5618,194
14.28,Bonking,CT5618,195
13.97,Bonking,CT5618,196
14.07,Bonking,CT5618,197
14.18,Bonking,CT5618,198
13.32,Bonking,CT5618,199
13.93,Bonking,CT5618,200
14.57,Bonking,CT5618,201
14.14,Bonking,CT5618,202
13.40,Bonking,CT5618,203
14.60,Bonking,CT5618,204
13.52,Bonking,CT5618,205
13.54,Bonking,CT5618,206
13.42,Bonking,CT5618,207
14.00,Bonking,CT5618,208
13.38,Bonking,CT5618,209
13.32,Bonking,CT5618,210
14.52,Bonking,CT5618,211
13.34,Bonking,CT5618,212
13.99,Bonking,CT5618,213
13.39,Bonking,CT5618,214
14.34,Bonking,CT5618,215
13.42,Bonking,CT5618,216
14.26,Bonking,CT5618,217
13.91,Bonking,CT5618,218
13.47,Bonking,CT5618,219
13.88,Bonking,CT5618,220
14.52,Bonking,CT5618,221
14.10,Bonking,CT5618,222
14.55,Bonking,CT5618,223
13.80,Bonking,CT5618,224
14.59,Bonking,CT5618,225
13.95,Bonking,CT5618,226
14.11,Bonking,CT5618,227
14.07,Bonking,CT5618,228
14.38,Bonking,CT5618,229
13.85,Bonking,CT5618,230
14.22,Bonking,CT5618,231
14.18,Bonking,CT5618,232
14.55,Bonking,CT5618,233
14.59,Bonking,CT5618,234
13.95,Bonking,CT5618,235
13.89,Bonking,CT5618,236
13.58,Bonking,CT5618,237
13.76,Bonking,CT5618,238
14.07,Bonking,CT5618,239
13.52,Bonking,CT5618,240
14.32,Bonking,CT5618,241
13.63,Bonking,CT5618,242
13.79,Bonking,CT5618,243
13.43,Bonking,CT5618,244
14.39,Bonking,CT5618,245
13.45,Bonking,CT5618,246
14.29,Bonking,CT5618,247
13.40,Bonking,CT5618,248
13.63,Bonking,CT5618,249
14.15,Bonking,CT5618,250
14.32,Bonking,CT5618,251
13.44,Bonking,CT5618,252
13.99,Bonking,CT5618,253
14.05,Bonking,CT5618,254
14.02,Bonking,CT5618,255
13.76,Bonking,CT5618,256
14.20,Bonking,CT5618,257
14.21,Bonking,CT5618,258
13.29,Bonking,CT5618,259
14.18,Bonking,CT5618,260
14.04,Bonking,CT5618,261
13.96,Bonking,CT5618,262
14.23,Bonking,CT5618,263
14.13,Bonking,CT5618,264
13.71,Bonking,CT5618,265
13.62,Bonking,CT5618,266
13.41,Bonking,CT5618,267
14.01,Bonking,CT5618,268
14.06,Bonking,CT5618,269
13.74,Bonking,CT5618,270
14.45,Bonking,CT5618,271
13.79,Bonking,CT5618,272
14.45,Bonking,CT5618,273
14.56,Bonking,CT5618,274
14.17,Bonking,CT5618,275
14.17,Bonking,CT5618,276
13.59,Bonking,CT5618,277
14.40,Bonking,CT5618,278
14.02,Bonking,CT5618,279
14.42,Bonking,CT5618,280
14.27,Bonking,CT5618,281
13.99,Bonking,CT5618,282
13.72,Bonking,CT5618,283
13.52,Bonking,CT5618,284
14.14,Bonking,CT5618,285
14.06,Bonking,CT5618,286
13.47,Bonking,CT5618,287
13.78,Bonking,CT5618,288
13.85,Bonking,CT5618,289
13.47,Bonking,CT5618,290
14.30,Bonking,CT5618,291
13.98,Bonking,CT5618,292
13.75,Bonking,CT5618,293
14.50,Bonking,CT5618,294
14.09,Bonking,CT5618,295
13.64,Bonking,CT5618,296
14.02,Bonking,CT5618,297
14.26,Bonking,CT5618,298
14.34,Bonking,CT5618,299
14.05,Bonking,CT5618,300
13.33,Bonking,CT5618,301
13.56,Bonking,CT5618,302
13.96,Bonking,CT5618,303
14.51,Bonking,CT5618,304
14.31,Bonking,CT5618,305
13.82,Bonking,CT5618,306
13.60,Bonking,CT5618,307
14.04,Bonking,CT5618,308
14.48,Bonking,CT5618,309
14.46,Bonking,CT5618,310
13.45,Bonking,CT5618,311
14.41,Bonking,CT5618,312
13.48,Bonking,CT5618,313
13.48,Bonking,CT5618,314
14.52,Bonking,CT5618,315
13.33,Bonking,CT5618,316
13.53,Bonking,CT5618,317
13.99,Bonking,CT5618,318
14.60,Bonking,CT5618,319
14.26,Bonking,CT5618,320
13.43,Bonking,CT5618,321
14.24,Bonking,CT5618,322
13.44,Bonking,CT5618,323
13.87,Bonking,CT5618,324
14.05,Bonking,CT5618,325
13.76,Bonking,CT5618,326
13.32,Bonking,CT5618,327
14.56,Bonking,CT5618,328
13.76,Bonking,CT5618,329
13.81,Bonking,CT5618,330
13.44,Bonking,CT5618,331
13.94,Bonking,CT5618,332
13.35,Bonking,CT5618,333
14.58,Bonking,CT5618,334
14.38,Bonking,CT5618,335
14.00,Bonking,CT5618,336
13.32,Bonking,CT5618,337
13.82,Bonking,CT5618,338
13.82,Bonking,CT5618,339
13.61,Bonking,CT5618,340
13.74,Bonking,CT5618,341
14.04,Bonking,CT5618,342
13.91,Bonking,CT5618,343
14.01,Bonking,CT5618,344
13.31,Bonking,CT5618,345
14.50,Bonking,CT5618,346
13.78,Bonking,CT5618,347
13.55,Bonking,CT5618,348
14.59,Bonking,CT5618,349
14.04,Bonking,CT5618,350
13.40,Bonking,CT5618,351
13.31,Bonking,CT5618,352
14.27,Bonking,CT5618,353
13.36,Bonking,CT5618,354
13.90,Bonking,CT5618,355
13.70,Bonking,CT5618,356
13.40,Bonking,CT5618,357
13.37,Bonking,CT5618,358
13.74,Bonking,CT5618,359
13.83,Bonking,CT5618,360
13.78,Bonking,CT5618,361
13.65,Bonking,CT5618,362
13.56,Bonking,CT5618,363
13.95,Bonking,CT5618,364
14.30,Bonking,CT5618,365
14.11,Bonking,CT5618,366
14.34,Bonking,CT5618,367
13.51,Bonking,CT5618,368
13.72,Bonking,CT5618,369
13.81,Bonking,CT5618,370
13.30,Bonking,CT5618,371
14.32,Bonking,CT5618,372
13.45,Bonking,CT5618,373
14.27,Bonking,CT5618,374
13.80,Bonking,CT5618,375
14.00,Bonking,CT5618,376
13.61,Bonking,CT5618,377
14.05,Bonking,CT5618,378
13.84,Bonking,CT5618,379
14.16,Bonking,CT5618,380
14.58,Bonking,CT5618,381
14.39,Bonking,CT5618,382
14.58,Bonking,CT5618,383
14.33,Bonking,CT5618,384
13.70,Bonking,CT5618,385
13.41,Bonking,CT5618,386
14.29,Bonking,CT5618,387
14.60,Bonking,CT5618,388
13.97,Bonking,CT5618,389
13.96,Bonking,CT5618,390
13.88,Bonking,CT5618,391
14.56,Bonking,CT5618,392
13.36,Bonking,CT5618,393
14.60,Bonking,CT5618,394
14.45,Bonking,CT5618,395
13.37,Bonking,CT5618,396
13.76,Bonking,CT5618,397
14.57,Bonking,CT5618,398
14.32,Bonking,CT5618,399
13.81,Bonking,CT5618,400
13.44,Bonking,CT5618,401
13.56,Bonking,CT5618,402
14.44,Bonking,CT5618,403
14.06,Bonking,CT5618,404
14.02,Bonking,CT5618,405
13.70,Bonking,CT5618,406
14.48,Bonking,CT5618,407
14.61,Bonking,CT5618,408
14.17,Bonking,CT5618,409
14.51,Bonking,CT5618,410
13.37,Bonking,CT5618,411
13.96,Bonking,CT5618,412
14.14,Bonking,CT5618,413
14.18,Bonking,CT5618,414
13.86,Bonking,CT5618,415
14.00,Bonking,CT5618,416
13.68,Bonking,CT5618,417
13.85,Bonking,CT5618,418
13.54,Bonking,CT5618,419
14.18,Bonking,CT5618,420
14.44,Bonking,CT5618,421
14.36,Bonking,CT5618,422
14.15,Bonking,CT5618,423
14.37,Bonking,CT5618,424
14.54,Bonking,CT5618,425
13.35,Bonking,CT5618,426
14.24,Bonking,CT5618,427
13.45,Bonking,CT5618,428
14.44,Bonking,CT5618,429
13.71,Bonking,CT5618,430
13.52,Bonking,CT5618,431
13.66,Bonking,CT5618,432
14.34,Bonking,CT5618,433
13.32,Bonking,CT5618,434
14.01,Bonking,CT5618,435
14.31,Bonking,CT5618,436
14.56,Bonking,CT5618,437
13.80,Bonking,CT5618,438
13.59,Bonking,CT5618,439
13.28,Bonking,CT5618,440
13.54,Bonking,CT5618,441
14.29,Bonking,CT5618,442
13.71,Bonking,CT5618,443
14.07,Bonking,CT5618,444
13.87,Bonking,CT5618,445
14.53,Bonking,CT5618,446
13.70,Bonking,CT5618,447
13.79,Bonking,CT5618,448
14.03,Bonking,CT5618,449
13.73,Bonking,CT5618,450
14.30,Bonking,CT5618,451
14.53,Bonking,CT5618,452
14.31,Bonking,CT5618,453
13.42,Bonking,CT5618,454
13.98,Bonking,CT5618,455
13.69,Bonking,CT5618,456
14.02,Bonking,CT5618,457
13.35,Bonking,CT5618,458
14.13,Bonking,CT5618,459
13.96,Bonking,CT5618,460
14.07,Bonking,CT5618,461
14.31,Bonking,CT5618,462
13.45,Bonking,CT5618,463
13.74,Bonking,CT5618,464
14.27,Bonking,CT5618,465
14.33,Bonking,CT5618,466
14.23,Bonking,CT5618,467
14.10,Bonking,CT5618,468
13.46,Bonking,CT5618,469
14.16,Bonking,CT5618,470
14.05,Bonking,CT5618,471
14.49,Bonking,CT5618,472
13.54,Bonking,CT5618,473
13.54,Bonking,CT5618,474
13.92,Bonking,CT5618,475
13.43,Bonking,CT5618,476
13.94,Bonking,CT5618,477
13.36,Bonking,CT5618,478
13.78,Bonking,CT5618,479
13.29,Bonking,CT5618,480
14.26,Bonking,CT5618,481
13.73,Bonking,CT5618,482
14.04,Bonking,CT5618,483
13.99,Bonking,CT5618,484
14.02,Bonking,CT5618,485
13.60,Bonking,CT5618,486
13.96,Bonking,CT5618,487
14.21,Bonking,CT5618,488
13.95,Bonking,CT5618,489
13.61,Bonking,CT5618,490
13.57,Bonking,CT5618,491
14.49,Bonking,CT5618,492
14.28,Bonking,CT5618,493
14.24,Bonking,CT5618,494
13.82,Bonking,CT5618,495
13.84,Bonking,CT5618,496
14.12,Bonking,CT5618,497
14.57,Bonking,CT5618,498
14.41,Bonking,CT5618,499
14.15,Bonking,CT5618,500
19.30,Bottle Holder,FR3266,1
19.48,Bottle Holder,FR3266,2
19.27,Bottle Holder,FR3266,3
18.98,Bottle Holder,FR3266,4
19.05,Bottle Holder,FR3266,5
18.67,Bottle Holder,FR3266,6
19.39,Bottle Holder,FR3266,7
18.82,Bottle Holder,FR3266,8
19.15,Bottle Holder,FR3266,9
19.07,Bottle Holder,FR3266,10
19.33,Bottle Holder,FR3266,11
18.40,Bottle Holder,FR3266,12
18.30,Bottle Holder,FR3266,13
19.00,Bottle Holder,FR3266,14
19.36,Bottle Holder,FR3266,15
18.84,Bottle Holder,FR3266,16
18.44,Bottle Holder,FR3266,17
17.96,Bottle Holder,FR3266,18
18.14,Bottle Holder,FR3266,19
19.53,Bottle Holder,FR3266,20
18.74,Bottle Holder,FR3266,21
19.14,Bottle Holder,FR3266,22
18.22,Bottle Holder,FR3266,23
18.79,Bottle Holder,FR3266,24
19.35,Bottle Holder,FR3266,25
18.04,Bottle Holder,FR3266,26
18.80,Bottle Holder,FR3266,27
18.87,Bottle Holder,FR3266,28
18.32,Bottle Holder,FR3266,29
19.23,Bottle Holder,FR3266,30
19.34,Bottle Holder,FR3266,31
18.00,Bottle Holder,FR3266,32
18.08,Bottle Holder,FR3266,33
19.14,Bottle Holder,FR3266,34
19.32,Bottle Holder,FR3266,35
19.19,Bottle Holder,FR3266,36
18.83,Bottle Holder,FR3266,37
19.60,Bottle Holder,FR3266,38
18.07,Bottle Holder,FR3266,39
18.11,Bottle Holder,FR3266,40
18.71,Bottle Holder,FR3266,41
19.23,Bottle Holder,FR3266,42
18.35,Bottle Holder,FR3266,43
18.15,Bottle Holder,FR3266,44
19.63,Bottle Holder,FR3266,45
18.20,Bottle Holder,FR3266,46
18.33,Bottle Holder,FR3266,47
18.01,Bottle Holder,FR3266,48
18.26,Bottle Holder,FR3266,49
18.56,Bottle Holder,FR3266,50
18.61,Bottle Holder,FR3266,51
18.32,Bottle Holder,FR3266,52
18.98,Bottle Holder,FR3266,53
18.59,Bottle Holder,FR3266,54
18.74,Bottle Holder,FR3266,55
18.10,Bottle Holder,FR3266,56
19.19,Bottle Holder,FR3266,57
18.41,Bottle Holder,FR3266,58
19.36,Bottle Holder,FR3266,59
18.94,Bottle Holder,FR3266,60
19.60,Bottle Holder,FR3266,61
18.46,Bottle Holder,FR3266,62
18.44,Bottle Holder,FR3266,63
19.65,Bottle Holder,FR3266,64
19.46,Bottle Holder,FR3266,65
19.26,Bottle Holder,FR3266,66
18.25,Bottle Holder,FR3266,67
18.88,Bottle Holder,FR3266,68
19.40,Bottle Holder,FR3266,69
18.10,Bottle Holder,FR3266,70
17.94,Bottle Holder,FR3266,71
18.57,Bottle Holder,FR3266,72
19.62,Bottle Holder,FR3266,73
17.97,Bottle Holder,FR3266,74
18.75,Bottle Holder,FR3266,75
19.23,Bottle Holder,FR3266,76
18.72,Bottle Holder,FR3266,77
18.00,Bottle Holder,FR3266,78
18.89,Bottle Holder,FR3266,79
19.08,Bottle Holder,FR3266,80
19.44,Bottle Holder,FR3266,81
18.73,Bottle Holder,FR3266,82
18.55,Bottle Holder,FR3266,83
19.49,Bottle Holder,FR3266,84
18.55,Bottle Holder,FR3266,85
18.96,Bottle Holder,FR3266,86
18.75,Bottle Holder,FR3266,87
19.22,Bottle Holder,FR3266,88
18.33,Bottle Holder,FR3266,89
19.16,Bottle Holder,FR3266,90
19.72,Bottle Holder,FR3266,91
18.35,Bottle Holder,FR3266,92
18.17,Bottle Holder,FR3266,93
18.86,Bottle Holder,FR3266,94
18.23,Bottle Holder,FR3266,95
18.19,Bottle Holder,FR3266,96
18.73,Bottle Holder,FR3266,97
18.43,Bottle Holder,FR3266,98
18.42,Bottle Holder,FR3266,99
18.30,Bottle Holder,FR3266,100
19.68,Bottle Holder,FR3266,101
19.18,Bottle Holder,FR3266,102
18.33,Bottle Holder,FR3266,103
18.09,Bottle Holder,FR3266,104
18.55,Bottle Holder,FR3266,105
17.98,Bottle Holder,FR3266,106
18.42,Bottle Holder,FR3266,107
18.94,Bottle Holder,FR3266,108
19.57,Bottle Holder,FR3266,109
19.24,Bottle Holder,FR3266,110
19.11,Bottle Holder,FR3266,111
19.13,Bottle Holder,FR3266,112
19.26,Bottle Holder,FR3266,113
18.21,Bottle Holder,FR3266,114
19.23,Bottle Holder,FR3266,115
18.81,Bottle Holder,FR3266,116
19.64,Bottle Holder,FR3266,117
18.68,Bottle Holder,FR3266,118
19.03,Bottle Holder,FR3266,119
18.44,Bottle Holder,FR3266,120
18.45,Bottle Holder,FR3266,121
18.76,Bottle Holder,FR3266,122
18.48,Bottle Holder,FR3266,123
18.18,Bottle Holder,FR3266,124
18.11,Bottle Holder,FR3266,125
19.31,Bottle Holder,FR3266,126
18.33,Bottle Holder,FR3266,127
18.70,Bottle Holder,FR3266,128
19.47,Bottle Holder,FR3266,129
18.50,Bottle Holder,FR3266,130
18.44,Bottle Holder,FR3266,131
18.22,Bottle Holder,FR3266,132
19.31,Bottle Holder,FR3266,133
18.52,Bottle Holder,FR3266,134
19.13,Bottle Holder,FR3266,135
18.20,Bottle Holder,FR3266,136
18.33,Bottle Holder,FR3266,137
18.40,Bottle Holder,FR3266,138
18.87,Bottle Holder,FR3266,139
18.51,Bottle Holder,FR3266,140
18.47,Bottle Holder,FR3266,141
19.53,Bottle Holder,FR3266,142
19.38,Bottle Holder,FR3266,143
18.82,Bottle Holder,FR3266,144
17.99,Bottle Holder,FR3266,145
18.53,Bottle Holder,FR3266,146
18.83,Bottle Holder,FR3266,147
19.69,Bottle Holder,FR3266,148
19.35,Bottle Holder,FR3266,149
19.15,Bottle Holder,FR3266,150
18.28,Bottle Holder,FR3266,151
17.99,Bottle Holder,FR3266,152
19.13,Bottle Holder,FR3266,153
19.71,Bottle Holder,FR3266,154
19.58,Bottle Holder,FR3266,155
18.86,Bottle Holder,FR3266,156
18.63,Bottle Holder,FR3266,157
18.09,Bottle Holder,FR3266,158
19.71,Bottle Holder,FR3266,159
18.97,Bottle Holder,FR3266,160
19.37,Bottle Holder,FR3266,161
19.45,Bottle Holder,FR3266,162
19.21,Bottle Holder,FR3266,163
19.00,Bottle Holder,FR3266,164
18.74,Bottle Holder,FR3266,165
18.82,Bottle Holder,FR3266,166
19.54,Bottle Holder,FR3266,167
18.67,Bottle Holder,FR3266,168
18.81,Bottle Holder,FR3266,169
18.97,Bottle Holder,FR3266,170
18.41,Bottle Holder,FR3266,171
19.18,Bottle Holder,FR3266,172
19.53,Bottle Holder,FR3266,173
18.46,Bottle Holder,FR3266,174
19.70,Bottle Holder,FR3266,175
18.65,Bottle Holder,FR3266,176
19.10,Bottle Holder,FR3266,177
19.39,Bottle Holder,FR3266,178
18.13,Bottle Holder,FR3266,179
19.30,Bottle Holder,FR3266,180
18.42,Bottle Holder,FR3266,181
18.37,Bottle Holder,FR3266,182
19.08,Bottle Holder,FR3266,183
18.25,Bottle Holder,FR3266,184
18.16,Bottle Holder,FR3266,185
18.39,Bottle Holder,FR3266,186
18.83,Bottle Holder,FR3266,187
19.33,Bottle Holder,FR3266,188
18.67,Bottle Holder,FR3266,189
18.21,Bottle Holder,FR3266,190
19.30,Bottle Holder,FR3266,191
18.18,Bottle Holder,FR3266,192
18.41,Bottle Holder,FR3266,193
19.64,Bottle Holder,FR3266,194
18.87,Bottle Holder,FR3266,195
18.75,Bottle Holder,FR3266,196
18.26,Bottle Holder,FR3266,197
18.32,Bottle Holder,FR3266,198
18.02,Bottle Holder,FR3266,199
18.89,Bottle Holder,FR3266,200
18.72,Bottle Holder,FR3266,201
18.09,Bottle Holder,FR3266,202
18.81,Bottle Holder,FR3266,203
18.32,Bottle Holder,FR3266,204
18.68,Bottle Holder,FR3266,205
18.83,Bottle Holder,FR3266,206
18.19,Bottle Holder,FR3266,207
18.60,Bottle Holder,FR3266,208
17.95,Bottle Holder,FR3266,209
18.87,Bottle Holder,FR3266,210
19.48,Bottle Holder,FR3266,211
18.97,Bottle Holder,FR3266,212
19.69,Bottle Holder,FR3266,213
18.35,Bottle Holder,FR3266,214
18.48,Bottle Holder,FR3266,215
18.94,Bottle Holder,FR3266,216
18.31,Bottle Holder,FR3266,217
18.89,Bottle Holder,FR3266,218
18.78,Bottle Holder,FR3266,219
18.29,Bottle Holder,FR3266,220
19.73,Bottle Holder,FR3266,221
18.15,Bottle Holder,FR3266,222
19.73,Bottle Holder,FR3266,223
18.54,Bottle Holder,FR3266,224
19.40,Bottle Holder,FR3266,225
18.17,Bottle Holder,FR3266,226
18.70,Bottle Holder,FR3266,227
19.63,Bottle Holder,FR3266,228
19.32,Bottle Holder,FR3266,229
18.89,Bottle Holder,FR3266,230
18.32,Bottle Holder,FR3266,231
18.72,Bottle Holder,FR3266,232
19.31,Bottle Holder,FR3266,233
18.96,Bottle Holder,FR3266,234
18.52,Bottle Holder,FR3266,235
18.26,Bottle Holder,FR3266,236
19.29,Bottle Holder,FR3266,237
18.69,Bottle Holder,FR3266,238
19.30,Bottle Holder,FR3266,239
19.06,Bottle Holder,FR3266,240
18.14,Bottle Holder,FR3266,241
18.16,Bottle Holder,FR3266,242
19.32,Bottle Holder,FR3266,243
19.53,Bottle Holder,FR3266,244
18.45,Bottle Holder,FR3266,245
18.26,Bottle Holder,FR3266,246
18.22,Bottle Holder,FR3266,247
18.00,Bottle Holder,FR3266,248
19.09,Bottle Holder,FR3266,249
19.66,Bottle Holder,FR3266,250
